,reportedDateTime,centerLong,centerLat,offense,cluster_no
1199,2021/01/08 15:02:00+00,-93.27529178,44.96458464,THEFT   ,209
1200,2021/01/08 15:36:00+00,-93.29055,44.96092,TFMV    ,248
1201,2021/01/08 15:51:00+00,-93.25593685,44.97650066,THEFT   ,393
1202,2021/01/08 16:10:00+00,-93.24481,44.99781,TMVP    ,294
1203,2021/01/08 16:16:00+00,-93.21273,44.94329000000001,TMVP    ,471
1204,2021/01/08 16:22:00+00,-93.22832506,44.92416993,TMVP    ,275
1205,2021/01/08 18:13:00+00,-93.23460561,44.98196400000001,BIKETF  ,212
1206,2021/01/08 20:15:00+00,-93.21974405,44.94835848,TFMV    ,397
1207,2021/01/05 14:40:00+00,-93.31460004,45.00693356,THEFT   ,400
1208,2021/01/08 05:00:00+00,-93.22726809,44.89934537,AUTOTH  ,21
1209,2021/01/08 09:56:00+00,-93.25238817,44.92603188,AUTOTH  ,226
1210,2021/01/08 06:58:00+00,-93.28213094,44.95553348,ASLT2   ,165
1211,2021/01/08 08:11:00+00,-93.26109484,44.96001832,BURGD   ,113
1212,2021/01/08 07:59:00+00,-93.21790755,44.97204929,ROBPAG  ,200
1213,2021/01/08 07:24:00+00,-93.22566342,44.95107477,ROBPAG  ,458
1214,2021/01/08 07:56:00+00,-93.2855984,44.94214142,AUTOTH  ,301
1215,2021/01/08 09:10:00+00,-93.23969607,44.99419296,TFMV    ,376
1216,2021/01/08 08:50:00+00,-93.29117904,44.96845738,BURGB   ,207
1217,2021/01/08 09:33:00+00,-93.28807926,45.02664866,AUTOTH  ,206
1218,2021/01/08 12:09:00+00,-93.25142606,44.98283425,CSCR    ,3
1219,2021/01/08 10:58:00+00,-93.29431515,45.0068497,AUTOTH  ,345
1220,2021/01/08 12:28:00+00,-93.30500411,44.96244304,TFMV    ,215
1221,2021/01/08 11:26:00+00,-93.26058841,44.97863710000001,AUTOTH  ,179
1222,2021/01/08 11:52:00+00,-93.24171983,44.9627471,THEFT   ,230
1223,2021/01/08 13:20:00+00,-93.25239149,44.93140188,TMVP    ,392
1224,2021/01/08 12:40:00+00,-93.29564,45.02399000000001,ASLT2   ,172
1225,2021/01/08 17:08:00+00,-93.28421282,44.95822037,BURGB   ,42
1226,2021/01/06 00:00:00+00,-93.2778161,44.96938053,CSCR    ,5
1227,2021/01/08 15:30:00+00,-93.2935083,44.98986784,TFMV    ,9
1228,2021/01/08 13:14:00+00,-93.2880016,45.01012458,ASLT2   ,147
1229,2021/01/08 14:15:00+00,-93.28801,44.96091,AUTOTH  ,324
1230,2021/01/08 14:20:00+00,-93.30508811,44.9915029,CSCR    ,498
1231,2021/01/08 14:30:00+00,-93.29814568,44.99927161,AUTOTH  ,452
1232,2021/01/08 15:00:00+00,-93.28804768,44.95463813,BURGB   ,361
1233,2021/01/08 17:00:00+00,-93.24478984,44.92602433,TFMV    ,96
1234,2021/01/08 17:09:00+00,-93.23853274,44.9639705,TMVP    ,24
1235,2021/01/08 19:44:00+00,-93.30582718,44.98210834,TMVP    ,210
1236,2021/01/08 17:17:00+00,-93.20566361,44.90721289,AUTOTH  ,145
1237,2021/01/08 18:05:00+00,-93.23538811,44.98098175,AUTOTH  ,19
1238,2021/01/08 17:43:00+00,-93.21517983,44.98886834,AUTOTH  ,12
1239,2021/01/08 20:38:00+00,-93.30863551,44.90422943,AUTOTH  ,307
1240,2021/01/08 19:41:00+00,-93.28803756,44.95643679,THEFT   ,326
1241,2021/01/08 21:03:00+00,-93.32280644,44.94841574,THEFT   ,169
1242,2021/01/08 20:25:00+00,-93.28300416,44.94954814,BURGD   ,339
1243,2021/01/08 21:05:00+00,-93.29944361,44.97966674,AUTOTH  ,291
1244,2021/01/09 03:00:00+00,-93.20886023,44.90629765,BURGD   ,396
1245,2021/01/09 03:00:00+00,-93.27351637,44.97743954,DASLT3  ,358
1246,2021/01/09 17:59:00+00,-93.30019407,44.94836492,SHOPLF  ,290
1247,2021/01/07 16:15:00+00,-93.25676791,44.96093489,TFMV    ,1
1248,2021/01/07 17:36:00+00,-93.27794467,44.92053809,THEFT   ,34
1249,2021/01/07 18:41:00+00,-93.22730894,44.93231929,TFMV    ,173
1250,2021/01/08 08:55:00+00,-93.21908566,45.00363498,TMVP    ,449
1251,2021/01/08 11:52:00+00,-93.28891104,45.04661852,THEFT   ,427
1252,2021/01/08 12:33:00+00,-93.29367343,44.94891146,THFTSW  ,331
1253,2021/01/08 14:05:00+00,-93.29956376,44.94747989,BIKETF  ,290
1254,2021/01/08 14:07:00+00,-93.28421,44.95912,TFMV    ,201
1255,2021/01/07 06:26:00+00,-93.31716104,45.01957025,TFMV    ,131
1256,2021/01/12 14:00:00+00,-93.3198,44.94495,TMVP    ,63
1257,2021/01/12 15:43:00+00,-93.28094392,44.98720974,TBLDG   ,395
1258,2021/01/04 16:33:00+00,-93.26939311,44.98028091,THEFT   ,26
1259,2021/01/12 17:03:00+00,-93.21022203,44.8972209,THEFT   ,214
1260,2021/01/12 17:21:00+00,-93.23535977,44.96660193,THEFT   ,186
1261,2021/01/12 17:42:00+00,-93.26298,44.97034,TMVP    ,126
1262,2021/01/12 18:58:00+00,-93.25433945,44.99508259,TMVP    ,231
1263,2021/01/12 20:10:00+00,-93.27039647,45.00065106,BIKETF  ,309
1264,2021/01/13 00:11:00+00,-93.29105041,45.00204081,THEFT   ,125
1265,2021/01/13 05:25:00+00,-93.28133076,44.95134737,BIKETF  ,339
1266,2021/01/11 08:38:00+00,-93.27643103,44.9768075,BURGB   ,191
1267,2021/01/11 15:39:00+00,-93.25875301,44.93865277,ARSON   ,180
1268,2021/01/11 17:06:00+00,-93.27973,44.94134,TMVP    ,138
1269,2021/01/11 17:00:00+00,-93.30019407,44.94836492,THEFT   ,290
1270,2021/01/11 19:15:00+00,-93.27023,44.94317,AUTOTH  ,41
1271,2021/01/11 22:29:00+00,-93.25059333,44.94836761,AUTOTH  ,348
1272,2021/01/12 02:55:00+00,-93.25373613,44.95284173,ASLT2   ,437
1273,2021/01/12 06:26:00+00,-93.2980998,45.01948583,AUTOTH  ,377
1274,2021/01/12 06:55:00+00,-93.25624636,44.91146312,BURGD   ,132
1275,2021/01/12 07:19:00+00,-93.26640963,44.95821474,AUTOTH  ,188
1276,2021/01/12 08:31:00+00,-93.28803356,45.01940339,AUTOTH  ,328
1277,2021/01/12 11:00:00+00,-93.25244421,44.95464095,BURGB   ,60
1278,2021/01/12 11:14:00+00,-93.25497249,44.91146696,BURGD   ,132
1279,2021/01/12 11:31:00+00,-93.27319195,44.9746796,BURGB   ,457
1280,2021/01/12 13:00:00+00,-93.28942,44.94474,AUTOTH  ,347
1281,2021/01/12 12:40:00+00,-93.26765722,44.96331735,AUTOTH  ,153
1282,2021/01/12 11:30:00+00,-93.23076452,44.99235704,TMVP    ,67
1283,2021/01/12 11:49:00+00,-93.24736686,44.95464106,AUTOTH  ,146
1284,2021/01/12 12:54:00+00,-93.26257942,44.95822156,BURGB   ,473
1285,2021/01/12 15:23:00+00,-93.29443,44.95195,TFMV    ,419
1286,2021/01/12 14:18:00+00,-93.2611,44.96181,ROBPAG  ,203
1287,2021/01/12 13:42:00+00,-93.21335593,44.94834635,TMVP    ,7
1288,2021/01/12 14:13:00+00,-93.2491276,45.01152123,BURGB   ,202
1289,2021/01/12 14:59:00+00,-93.2611,44.96181,ROBPAG  ,203
1290,2021/01/12 14:10:00+00,-93.2582,44.96092,AUTOTH  ,282
1291,2021/01/12 15:09:00+00,-93.28131035,44.95463641,ROBPAG  ,165
1292,2021/01/12 22:23:00+00,-93.29075077,44.93859786,BURGB   ,176
1293,2021/01/12 16:20:00+00,-93.25998142,44.92963975,TFMV    ,297
1294,2021/01/12 17:59:00+00,-93.2246924,44.95918374,CSCR    ,359
1295,2021/01/12 18:26:00+00,-93.23460561,44.98196400000001,AUTOTH  ,212
1296,2021/01/12 16:20:00+00,-93.30570685,45.01232465,BURGD   ,260
1297,2021/01/12 16:17:00+00,-93.31882151,44.9000466,TMVP    ,300
1298,2021/01/12 18:23:00+00,-93.27532999,44.94068133,TFMV    ,229
1299,2021/01/12 17:25:00+00,-93.27809288,44.90456457,ASLT3   ,306
1300,2021/01/12 19:29:00+00,-93.24487,44.98282,ROBPAG  ,93
1301,2021/01/12 18:30:00+00,-93.2476225,44.97037639,THFTSW  ,403
1302,2021/01/12 22:07:00+00,-93.25759,44.94836,TFPER   ,30
1303,2021/01/12 23:00:00+00,-93.24448709,44.98331263,AUTOTH  ,93
1304,2021/01/12 23:23:00+00,-93.23717,44.98104,AUTOTH  ,483
1305,2021/01/12 23:57:00+00,-93.2631021,45.00690356,ASLT2   ,155
1306,2021/01/13 00:50:00+00,-93.27374,44.98037,AUTOTH  ,262
1307,2021/01/13 03:06:00+00,-93.28681105,44.95016366,AUTOTH  ,101
1308,2021/01/13 05:43:00+00,-93.28104,44.97591,ASLT2   ,82
1309,2021/01/13 04:54:00+00,-93.25240008,44.9188021,ASLT2   ,112
1310,2021/01/13 08:31:00+00,-93.31209469,45.02137176,AUTOTH  ,199
1311,2021/01/13 06:47:00+00,-93.22194877,44.93145833,AUTOTH  ,426
1312,2021/01/13 07:08:00+00,-93.29305945,45.01043723,ASLT2   ,401
1313,2021/01/13 08:38:00+00,-93.30953497,45.019562,ROBPER  ,0
1314,2021/01/13 12:00:00+00,-93.28809533,45.02845855,ROBPER  ,206
1315,2021/01/13 11:50:00+00,-93.26136643,44.95195537,ASLT4   ,174
1316,2021/01/13 12:46:00+00,-93.2473466,44.93502056,CARJCK  ,163
1317,2021/01/13 14:34:00+00,-93.26253752,44.92423248,ROBBIZ  ,336
1318,2021/01/15 07:07:00+00,-93.20360062,44.9442318,BURGD   ,279
1319,2021/01/15 07:30:00+00,-93.25244421,44.95464095,AUTOTH  ,60
1320,2021/01/15 08:19:00+00,-93.21272927,44.942385,BURGD   ,471
1321,2021/01/15 10:15:00+00,-93.26966558,44.94835107,BURGB   ,288
1322,2021/01/15 10:30:00+00,-93.25373613,44.95284173,THEFT   ,437
1323,2021/01/15 12:36:00+00,-93.29571711,44.95099605,TMVP    ,419
1324,2021/01/15 14:11:00+00,-93.23310709,44.97813377,BURGD   ,435
1325,2021/01/15 13:47:00+00,-93.24137946,44.98724276,CSCR    ,117
1326,2021/01/15 13:01:00+00,-93.21530649,44.92062096,TMVP    ,380
1327,2021/01/15 15:35:00+00,-93.21146256,44.94058655,THEFT   ,471
1328,2021/01/15 17:10:00+00,-93.26386766,44.95463753,TFMV    ,79
1329,2021/01/15 13:30:00+00,-93.22355683,44.91261191,THEFT   ,92
1330,2021/01/15 23:12:00+00,-93.25630999,44.94921324,THEFT   ,30
1331,2021/01/15 20:30:00+00,-93.23167136,44.98337091,AUTOTH  ,212
1332,2021/01/15 17:08:00+00,-93.24485196,44.9572173,DASTR   ,488
1333,2021/01/15 19:51:00+00,-93.27781,44.96269,ASLT2   ,90
1334,2021/01/15 18:23:00+00,-93.21427495,44.97188715,TFMV    ,245
1335,2021/01/15 19:41:00+00,-93.29754462,44.98995734,CARJCK  ,379
1336,2021/01/15 22:49:00+00,-93.2531349,44.96273178,ROBPAG  ,299
1337,2021/01/15 21:21:00+00,-93.26311376,45.01054468,SHOPLF  ,17
1338,2021/01/15 23:41:00+00,-93.28133076,44.95134737,ROBPAG  ,339
1339,2021/01/16 02:01:00+00,-93.26765521,44.96452449,AUTOTH  ,153
1340,2021/01/16 02:55:00+00,-93.28019274,44.98504707,ASLT2   ,53
1341,2021/01/16 04:42:00+00,-93.2795086,44.97792701,AUTOTH  ,82
1342,2021/01/16 08:06:00+00,-93.28131035,44.95463641,ROBPAG  ,165
1343,2021/01/16 03:55:00+00,-93.27532211,44.93864844,ROBPAG  ,229
1344,2021/01/16 21:55:00+00,-93.25757,44.94654,ROBPER  ,431
1345,2021/01/17 01:35:00+00,-93.25504,44.94655,ROBPER  ,237
1346,2021/01/13 04:21:00+00,-93.23460561,44.98196400000001,CSCR    ,212
1347,2021/01/13 06:17:00+00,-93.28933174,45.02484504,BURGD   ,64
1348,2021/01/14 12:52:00+00,-93.30387162,44.98080862,THEFT   ,210
1349,2021/01/15 01:19:00+00,-93.26912854,45.02140255,DASLT2  ,80
1350,2021/01/16 10:30:00+00,-93.27018357,44.92421661,DASLT2  ,232
1351,2021/01/16 12:39:00+00,-93.3035,44.95208,TFMV    ,438
1352,2021/01/17 13:19:00+00,-93.21939,44.97135,TFMV    ,200
1353,2021/01/17 22:35:00+00,-93.21501079,44.97089318,AUTOTH  ,245
1354,2021/01/17 22:15:00+00,-93.26760958,44.93867433,AUTOTH  ,412
1355,2021/01/18 01:06:00+00,-93.24932366,44.94836921,ROBPER  ,348
1356,2021/01/18 04:50:00+00,-93.29063863,44.94920236,TFMV    ,257
1357,2021/01/18 06:28:00+00,-93.2968501,45.01406161,THEFT   ,322
1358,2021/01/18 10:38:00+00,-93.22900199,44.96276884,ASLT2   ,177
1359,2021/01/18 08:58:00+00,-93.23815506,44.9820925,AUTOTH  ,483
1360,2021/01/18 14:10:00+00,-93.21659249,44.92969483,TMVP    ,190
1361,2021/01/18 09:47:00+00,-93.31357216,45.03042151,THEFT   ,365
1362,2021/01/18 10:47:00+00,-93.27791653,44.93139645,AUTOTH  ,167
1363,2021/01/18 12:54:00+00,-93.26520218,44.95014794,CSCR    ,398
1364,2021/01/18 12:00:00+00,-93.29272821,45.04117575,TMVP    ,417
1365,2021/01/18 14:00:00+00,-93.2880785,44.95099896,SHOPLF  ,304
1366,2021/01/18 13:34:00+00,-93.26109484,44.96001832,THEFT   ,113
1367,2021/01/18 14:45:00+00,-93.24733737,45.01406587,TFMV    ,327
1368,2021/01/18 14:30:00+00,-93.28873705,44.94836293,BURGB   ,257
1369,2021/01/18 17:33:00+00,-93.26510627,44.96332371,AUTOTH  ,410
1370,2021/01/18 15:52:00+00,-93.24035143,44.99690339,ASLT3   ,36
1371,2021/01/18 16:05:00+00,-93.28300416,44.94954814,ROBPER  ,339
1372,2021/01/18 16:26:00+00,-93.29258518,45.00087429999999,BURGD   ,316
1373,2021/01/18 17:15:00+00,-93.25792583,45.014068,AUTOTH  ,135
1374,2021/01/18 17:58:00+00,-93.2781055,44.8949328,THEFT   ,45
1375,2021/01/18 18:39:00+00,-93.29944361,44.97966674,AUTOTH  ,291
1376,2021/01/18 18:13:00+00,-93.26265496,44.91339613,TMVP    ,133
1377,2021/01/18 19:27:00+00,-93.25997,44.93415,ASLT2   ,277
1378,2021/01/18 19:24:00+00,-93.30387162,44.98080862,AUTOTH  ,210
1379,2021/01/18 19:22:00+00,-93.24171931,44.98221898,TFMV    ,351
1380,2021/01/18 22:05:00+00,-93.30573652,44.9887971,CSCR    ,278
1381,2021/01/18 22:04:00+00,-93.29243141,44.96270338,AUTOTH  ,248
1382,2021/01/18 20:22:00+00,-93.24858,44.92514,AUTOTH  ,344
1383,2021/01/18 20:59:00+00,-93.22362686,44.94836604,TFMV    ,240
1384,2021/01/18 20:53:00+00,-93.26886327,44.97871306,ASLT2   ,26
1385,2021/01/18 22:00:00+00,-93.24250565,44.96184911,AUTOTH  ,230
1386,2021/01/19 00:33:00+00,-93.28928446,45.01400771,AUTOTH  ,205
1387,2021/01/19 01:05:00+00,-93.28543072,44.98911028,AUTOTH  ,266
1388,2021/01/19 01:52:00+00,-93.31246516,44.90066293,BURGD   ,123
1389,2021/01/19 02:52:00+00,-93.22068468,44.97316017,ASLT2   ,200
1390,2021/01/19 06:00:00+00,-93.2525,44.94837,AUTOTH  ,136
1391,2021/01/19 10:22:00+00,-93.31373611,44.90067287,BURGD   ,123
1392,2021/01/19 07:44:00+00,-93.29079425,44.93316323,TMVP    ,119
1393,2021/01/19 07:27:00+00,-93.25118066,44.95464048,AUTOTH  ,60
1394,2021/01/19 09:00:00+00,-93.22500663,44.94836922,AUTOTH  ,240
1395,2021/01/19 08:42:00+00,-93.28319948,44.89875625,AUTOTH  ,250
1396,2021/01/19 09:15:00+00,-93.29079425,44.93316323,TFMV    ,119
1397,2021/01/19 11:05:00+00,-93.25502157,44.95100647,AUTOTH  ,437
1398,2021/01/19 15:06:00+00,-93.30132342,44.99149664,BURGD   ,254
1399,2021/01/17 23:46:00+00,-93.21939,44.97135,TMVP    ,200
1400,2021/01/18 17:57:00+00,-93.2776968,44.97389074,TFMV    ,371
1401,2021/01/18 22:08:00+00,-93.24143329,44.98145779,THEFT   ,351
1402,2021/01/19 07:55:00+00,-93.21402452,44.92246328,TMVP    ,380
1403,2021/01/19 09:26:00+00,-93.26513017,44.92062331,BURGD   ,336
1404,2021/01/19 09:49:00+00,-93.32529,44.96084000000001,TFMV    ,472
1405,2021/01/19 10:06:00+00,-93.31462313,45.0195682,TMVP    ,131
1406,2021/01/19 11:25:00+00,-93.29443595,44.95098959,TFMV    ,419
1407,2021/01/13 12:00:00+00,-93.20897,44.96459,ROBPAG  ,196
1408,2021/01/14 22:28:00+00,-93.29685009,45.01766506,MURDR   ,322
1409,2021/01/15 09:36:00+00,-93.29322627,45.03250300000001,TMVP    ,150
1410,2021/01/20 12:00:00+00,-93.25698871,45.00693263,THFTSW  ,246
1411,2021/01/20 22:33:00+00,-93.27973,44.94134,ROBPER  ,138
1412,2021/01/21 05:27:00+00,-93.22479655,44.97360851,TFMV    ,375
1413,2021/01/21 05:53:00+00,-93.30319758,45.02132969,THEFT   ,286
1414,2021/01/21 05:12:00+00,-93.29279455,45.05022719,TFMV    ,198
1415,2021/01/21 08:44:00+00,-93.2474,44.94474,ROBPAG  ,494
1416,2021/01/21 10:14:00+00,-93.24557297,44.98309944,BURGD   ,93
1417,2021/01/21 09:48:00+00,-93.26640769,44.95463654,TMVP    ,479
1418,2021/01/21 11:00:00+00,-93.28560215,44.94039187,TMVP    ,301
1419,2021/01/21 11:30:00+00,-93.25542523,44.96454265,TMVP    ,299
1420,2021/01/21 12:17:00+00,-93.22987677,44.95827311,AUTOTH  ,71
1421,2021/01/21 12:55:00+00,-93.24804518,44.9465593,AUTOTH  ,69
1422,2021/01/21 15:35:00+00,-93.22692204,44.9960255,TMVP    ,258
1423,2021/01/21 17:03:00+00,-93.27655747,44.95825799,CARJCK  ,181
1424,2021/01/21 15:25:00+00,-93.27016446,44.93686085,TMVP    ,140
1425,2021/01/21 16:47:00+00,-93.28873705,44.94836293,TFMV    ,257
1426,2021/01/21 11:26:00+00,-93.30189311,45.00066415,TFMV    ,302
1427,2021/01/21 18:49:00+00,-93.24986,44.95913,AUTOTH  ,124
1428,2021/01/21 18:30:00+00,-93.27413649,44.9169636,ROBPER  ,335
1429,2021/01/21 21:17:00+00,-93.27149314,44.95642768,CARJCK  ,474
1430,2021/01/21 21:47:00+00,-93.26009408,44.94563808,ASLT2   ,431
1431,2021/01/21 19:28:00+00,-93.24306912,44.98856409,ROBBIZ  ,117
1432,2021/01/21 21:44:00+00,-93.28137955,44.94384622,ROBPAG  ,493
1433,2021/01/22 02:35:00+00,-93.28571537,45.01490369,MURDR   ,374
1434,2021/01/22 00:22:00+00,-93.27663397,44.94044624,ASLT3   ,229
1435,2021/01/22 03:54:00+00,-93.23038029,44.98720981,BURGD   ,50
1436,2021/01/22 04:21:00+00,-93.26886327,44.97871306,CSCR    ,26
1437,2021/01/22 09:51:00+00,-93.30949217,44.99968295,MURDR   ,77
1438,2021/01/22 05:20:00+00,-93.2677992,44.89340968,AUTOTH  ,98
1439,2021/01/22 05:03:00+00,-93.29433053,45.01583896,BURGD   ,322
1440,2021/01/22 06:41:00+00,-93.27402618,44.93323085,AUTOTH  ,293
1441,2021/01/22 08:11:00+00,-93.22690814,44.9978386,TMVP    ,258
1442,2021/01/22 08:29:00+00,-93.24988942,44.95643511,AUTOTH  ,354
1443,2021/01/22 09:13:00+00,-93.24794278,44.91971081,AUTOTH  ,261
1444,2021/01/22 09:13:00+00,-93.24609561,44.94213268,AUTOTH  ,14
1445,2021/01/22 11:15:00+00,-93.31331888,45.00512587,THEFT   ,158
1446,2021/01/22 12:13:00+00,-93.2484969,44.96811948,AUTOTH  ,37
1447,2021/01/22 11:00:00+00,-93.29255390000002,44.94836154,SHOPLF  ,331
1448,2021/01/22 11:30:00+00,-93.25566927,44.98822671,AUTOTH  ,157
1449,2021/01/22 11:35:00+00,-93.29936687,45.00685563,AUTOTH  ,178
1450,2021/01/22 15:59:00+00,-93.23378076,44.96276256,AUTOTH  ,341
1451,2021/01/22 16:56:00+00,-93.2113691,44.91445114,TFMV    ,269
1452,2021/01/22 17:59:00+00,-93.23233478,44.95197292,AUTOTH  ,461
1453,2021/01/22 18:02:00+00,-93.22989728,44.95647613,AUTOTH  ,432
1454,2021/01/22 19:37:00+00,-93.27403606,44.92780315,TMVP    ,312
1455,2021/01/21 08:22:00+00,-93.24137946,44.98724276,TMVP    ,117
1456,2021/01/21 08:37:00+00,-93.27652572,44.97838004,THEFT   ,191
1457,2021/01/21 08:55:00+00,-93.27148561,44.96179531,THFTSW  ,44
1458,2021/01/21 10:20:00+00,-93.21017213,44.94758297,TMVP    ,116
1459,2021/01/21 11:00:00+00,-93.26697216,44.99567173,BIKETF  ,342
1460,2021/01/21 11:35:00+00,-93.29189902,44.9509972,BIKETF  ,183
1461,2021/01/21 12:36:00+00,-93.2257,44.91261,TFMV    ,390
1462,2021/01/21 12:48:00+00,-93.27083854,44.93956391,THFTSW  ,140
1463,2021/01/21 13:09:00+00,-93.23970147,45.01228274,TMVP    ,384
1464,2021/01/21 14:00:00+00,-93.28675977,44.95822376,TFMV    ,324
1465,2021/01/21 14:33:00+00,-93.27882594,44.93953306,THFTSW  ,97
1466,2021/01/21 16:19:00+00,-93.27279,44.95373,TMVP    ,16
1467,2021/01/21 17:29:00+00,-93.21019374,44.9387927,TFMV    ,89
1468,2021/01/21 18:36:00+00,-93.22703765,44.99325495,TMVP    ,67
1469,2021/01/22 22:22:00+00,-93.22826,44.96097,TMVP    ,446
1470,2021/01/23 18:36:00+00,-93.27348353,44.94835479,AUTOTH  ,492
1471,2021/01/23 22:15:00+00,-93.28025,45.00591,ASLT2   ,238
1472,2021/01/25 10:17:00+00,-93.25672375,44.96900367,AUTOTH  ,151
1473,2021/01/26 11:44:00+00,-93.27272878,44.93142709,BURGD   ,312
1474,2021/01/26 23:34:00+00,-93.3082,45.00387,ASLT2   ,28
1475,2021/01/26 15:40:00+00,-93.31079369,45.01233664,AUTOTH  ,170
1476,2021/01/26 14:29:00+00,-93.25042,44.97424,AUTOTH  ,156
1477,2021/01/26 20:41:00+00,-93.28810946,45.03391455,ROBPER  ,268
1478,2021/01/26 23:42:00+00,-93.24990815,44.95464042,AUTOTH  ,354
1479,2021/01/26 23:53:00+00,-93.2908397,44.90418437,TFMV    ,425
1480,2021/01/27 04:56:00+00,-93.27386,44.97498,ROBPAG  ,457
1481,2021/01/27 07:09:00+00,-93.29258,44.99632,TMVP    ,94
1482,2021/01/27 07:44:00+00,-93.23652565,45.00958832,AUTOTH  ,208
1483,2021/01/27 08:01:00+00,-93.30087422,44.94394027,AUTOTH  ,134
1484,2021/01/27 08:15:00+00,-93.2778163,44.96789104,ROBBIZ  ,5
1485,2021/01/27 09:21:00+00,-93.29179,44.9627,AUTOTH  ,248
1486,2021/01/27 10:33:00+00,-93.30012144,44.95507459,AUTOTH  ,139
1487,2021/01/27 10:26:00+00,-93.25004061,45.00790774,CARJCK  ,252
1488,2021/01/27 10:52:00+00,-93.3008393,44.99984911,AUTOTH  ,302
1489,2021/01/27 11:25:00+00,-93.26967792,44.97774511,AUTOTH  ,26
1490,2021/01/27 11:45:00+00,-93.26502641,44.97120688,CSCR    ,126
1491,2021/01/27 20:50:00+00,-93.28102208,44.97449561,SHOPLF  ,82
1492,2021/01/27 13:47:00+00,-93.31403261,45.00847933,DASTR   ,400
1493,2021/01/27 13:04:00+00,-93.25612122,45.01216796,THEFT   ,135
1494,2021/01/27 13:30:00+00,-93.26114961,44.98137834,AUTOTH  ,445
1495,2021/01/27 13:36:00+00,-93.24736561,45.00642144,DASLT2  ,252
1496,2021/01/27 14:14:00+00,-93.24844,44.98294,TFMV    ,3
1497,2021/01/27 14:46:00+00,-93.25551113,44.96003483,AUTOTH  ,1
1498,2021/01/27 16:15:00+00,-93.24062652,44.947468,BURGB   ,159
1499,2021/01/27 16:54:00+00,-93.21719286,44.94835432,AUTOTH  ,7
1500,2021/01/27 16:05:00+00,-93.29302864,44.96051827,AUTOTH  ,248
1501,2021/01/27 17:55:00+00,-93.29315479,44.98576949,AUTOTH  ,9
1502,2021/01/27 22:26:00+00,-93.26249333,44.93324806,ROBPAG  ,382
1503,2021/01/27 19:18:00+00,-93.26889988,45.01211908,TMVP    ,448
1504,2021/01/27 18:15:00+00,-93.3216039,44.94671265,AUTOTH  ,169
1505,2021/01/27 19:11:00+00,-93.27279223,44.94226506,CARJCK  ,41
1506,2021/01/27 21:00:00+00,-93.25808974,44.969583,BURGB   ,151
1507,2021/01/27 22:05:00+00,-93.26828331,45.00277435,BURGD   ,309
1508,2021/01/27 21:28:00+00,-93.29963587,44.94042154,TFMV    ,263
1509,2021/01/27 21:48:00+00,-93.25239079,44.92958524,BURGB   ,392
1510,2021/01/27 22:11:00+00,-93.2352528,45.0059794,TMVP    ,27
1511,2021/01/27 23:19:00+00,-93.24120248,44.98653122,CARJCK  ,117
1512,2021/01/27 23:08:00+00,-93.29194604,44.94566323,ROBPER  ,347
1513,2021/01/28 01:32:00+00,-93.27169927,45.00803595,AUTOTH  ,166
1514,2021/01/28 05:04:00+00,-93.26766,44.96269,ROBPAG  ,153
1515,2021/01/28 05:42:00+00,-93.22285845,44.91035089,AUTOTH  ,92
1516,2021/01/28 06:30:00+00,-93.26000928,44.92422751,ROBPER  ,213
1517,2021/01/27 11:54:00+00,-93.24350318,45.02853601,TFMV    ,406
1518,2021/01/27 12:34:00+00,-93.2865104,45.01940205,TFMV    ,328
1519,2021/01/26 11:15:00+00,-93.27047598,44.97680278,TFMV    ,358
1520,2021/01/27 16:44:00+00,-93.27972343,44.97503415,BIKETF  ,82
1521,2021/01/04 22:32:00+00,-93.29015579,45.04300215,ARSON   ,20
1522,2021/01/05 00:09:00+00,-93.22538824,44.89881249,ASLT2   ,21
1523,2021/01/05 01:45:00+00,-93.30444715,44.99577428,AUTOTH  ,100
1524,2021/01/05 08:12:00+00,-93.29690091,44.96343019,AUTOTH  ,152
1525,2021/01/05 13:11:00+00,-93.28408492,44.96615185,THEFT   ,362
1526,2021/01/05 08:35:00+00,-93.21078015,44.90538891,BURGB   ,31
1527,2021/01/05 10:00:00+00,-93.28303231,44.94566643,AUTOTH  ,32
1528,2021/01/05 13:05:00+00,-93.29944404,44.97850983,BURGB   ,291
1529,2021/01/05 11:07:00+00,-93.29321069,45.03054142,AUTOTH  ,150
1530,2021/01/05 11:35:00+00,-93.21645397,44.91171867,AUTOTH  ,184
1531,2021/01/05 13:05:00+00,-93.29938127,45.01588734,BURGD   ,242
1532,2021/01/05 13:06:00+00,-93.2569536,44.94836326,THEFT   ,30
1533,2021/01/05 13:25:00+00,-93.26003466,44.94004965,TMVP    ,439
1534,2021/01/05 13:20:00+00,-93.25244421,44.95464095,THEFT   ,60
1535,2021/01/05 14:14:00+00,-93.26478751,44.99763411,BURGD   ,388
1536,2021/01/05 14:12:00+00,-93.23430434,44.98119983,SHOPLF  ,212
1537,2021/01/05 13:56:00+00,-93.24737347,44.94043612,ROBBIZ  ,14
1538,2021/01/05 15:08:00+00,-93.27164754,45.02132298,TFMV    ,80
1539,2021/01/05 14:53:00+00,-93.24137946,44.98724276,BURGD   ,117
1540,2021/01/05 14:48:00+00,-93.24604281,44.91699312,TFMV    ,385
1541,2021/01/05 16:26:00+00,-93.2778187,44.96180077,BURGB   ,90
