X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.31203301396759,45.0033125851272,0023XX SHERIDAN AVE N,MP202129643         ,4     ,2021/02/11 00:00:00+00,854,2021/02/10 00:00:00+00,2021/02/11 08:54:00+00,1700,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/11 00:00:00+00,15186.0,-93.31203689,45.00331268,-10387448,5622043,Willard - Hay,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2058
-93.2883354567725,44.893310393468106,0060XX LYNDALE AVE S,MP202129663         ,5     ,2021/02/11 00:00:00+00,1133,2021/02/08 00:00:00+00,2021/02/11 11:33:00+00,1200,BURGB   ,BURGLARY OF BUSINESS          ,6.0,2021/02/11 00:00:00+00,21972.0,-93.28834196,44.89331211,-10384810,5604741,Windom,2021/02/12 00:00:00+00,2021/02/13 07:02:58+00,2059
-93.2818047046569,44.9277540396375,0041XX PILLSBURY AVE ,MP202129690         ,5     ,2021/02/11 00:00:00+00,1037,2021/02/10 00:00:00+00,2021/02/11 10:37:00+00,1830,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/11 00:00:00+00,12817.0,-93.2818098,44.92775542,-10384083,5610155,King Field,2021/02/12 00:00:00+00,2021/02/13 07:02:58+00,2060
-93.2425842593523,44.981909775253705,0009XX UNIVERSITY AVE SE,MP2021700959        ,2     ,2021/02/09 00:00:00+00,1004,2021/02/05 00:00:00+00,2021/02/09 10:04:00+00,1900,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,17722.0,-93.24258836,44.98191193,-10379717,5618674,Marcy Holmes,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2061
-93.2661111366434,44.974290758879995,0004XX 7TH ST S,MP2021700965        ,1     ,2021/02/09 00:00:00+00,1112,2021/01/31 00:00:00+00,2021/02/09 11:12:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/11 00:00:00+00,21739.0,-93.26611248,44.97429494,-10382336,5617475,Downtown West,2021/02/12 00:00:00+00,2021/02/13 07:02:58+00,2062
-93.28677238817811,44.9546380483156,0026XX GARFIELD AVE ,MP2021700967        ,5     ,2021/02/09 00:00:00+00,1123,2021/02/04 00:00:00+00,2021/02/09 11:23:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/11 00:00:00+00,16754.0,-93.28677673,44.954639799999995,-10384636,5614383,Whittier,2021/02/12 00:00:00+00,2021/02/13 07:02:58+00,2063
-93.262850252162,44.9781480521623,0004XX 3RD ST S,MP2021700968        ,1     ,2021/02/09 00:00:00+00,1138,2021/02/05 00:00:00+00,2021/02/09 11:38:00+00,1500,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/11 00:00:00+00,18615.0,-93.26285722,44.97815353,-10381973,5618082,Downtown West,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2064
-93.2377782725822,44.9825833009717,,MP2021700971        ,2     ,2021/02/09 00:00:00+00,1246,2021/02/08 00:00:00+00,2021/02/09 12:46:00+00,0,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,,-93.23778,44.98258,-10379182,5618780,Marcy Holmes,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2065
-93.28359235207229,44.9739857229703,0014XX LAUREL AVE ,MP2021700972        ,1     ,2021/02/06 00:00:00+00,2101,2021/02/06 00:00:00+00,2021/02/06 21:01:00+00,800,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/11 00:00:00+00,21646.0,-93.2835968,44.973991600000005,-10384282,5617427,Loring Park,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2066
-93.2306905649905,45.0305865598331,0033XX CLEVELAND ST NE,MP2021700980        ,2     ,2021/02/09 00:00:00+00,1419,2021/02/05 00:00:00+00,2021/02/09 14:19:00+00,2200,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,11013.0,-93.23069619,45.03059099,-10378393,5626338,Waite Park,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2067
-93.2777083869613,44.970503114667,0013XX NICOLLET MALL  ,MP2021700987        ,1     ,2021/02/09 00:00:00+00,1715,2021/02/06 00:00:00+00,2021/02/09 17:15:00+00,730,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,16714.0,-93.27771387,44.97050597,-10383627,5616879,Loring Park,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2068
-93.245881076445,44.983866790339,0003XX 7TH AVE SE,MP2021700991        ,2     ,2021/02/09 00:00:00+00,2037,2021/02/08 00:00:00+00,2021/02/09 20:37:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/11 00:00:00+00,17632.0,-93.24588385,44.98386924,-10380084,5618982,Marcy Holmes,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2069
-93.2957465578665,44.9483632719695,,MP2021700993        ,5     ,2021/02/09 00:00:00+00,1819,2021/02/09 00:00:00+00,2021/02/09 18:19:00+00,1505,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/11 00:00:00+00,,-93.29575,44.948370000000004,-10385635,5613396,Lowry Hill East,2021/02/12 00:00:00+00,2021/02/13 07:02:58+00,2070
-93.2307624302132,45.0059548235026,,MP2021700997        ,2     ,2021/02/09 00:00:00+00,1018,2021/02/09 00:00:00+00,2021/02/09 10:18:00+00,200,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,,-93.23076999999999,45.005959999999995,-10378401,5622459,Windom Park,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2071
-93.24062593203291,44.9474668193468,0030XX 22ND AVE S,MP2021700999        ,3     ,2021/02/10 00:00:00+00,926,2021/02/09 00:00:00+00,2021/02/10 09:26:00+00,1700,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,20965.0,-93.24062652,44.947468,-10379499,5613255,Corcoran,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2072
-93.27719634724941,44.963956763992904,00001X 19TH ST E,MP2021701007        ,5     ,2021/02/10 00:00:00+00,1211,2021/02/09 00:00:00+00,2021/02/10 12:11:00+00,2200,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,18170.0,-93.27719799,44.96395785,-10383570,5615849,Steven's Square - Loring Heights,2021/02/12 00:00:00+00,2021/02/13 07:02:58+00,2073
-93.27020745433892,44.982907352979005,,MP2021701010        ,1     ,2021/02/10 00:00:00+00,1245,2021/02/01 00:00:00+00,2021/02/10 12:45:00+00,1435,THEFT   ,OTHER THEFT                   ,7.0,2021/02/11 00:00:00+00,,-93.27022,44.98291,-10382792,5618831,North Loop,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2074
-93.2229560703943,44.9386859298135,0035XX 34TH AVE S,MP2021701013        ,3     ,2021/02/10 00:00:00+00,1410,2021/02/08 00:00:00+00,2021/02/10 14:10:00+00,2115,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,20889.0,-93.222961,44.93868815,-10377532,5611874,Howe,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2075
-93.20891540250351,44.924319508491294,0043XX 45TH AVE S,MP2021701014        ,3     ,2021/02/10 00:00:00+00,1434,2021/02/02 00:00:00+00,2021/02/10 14:34:00+00,1300,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,13063.0,-93.20892159,44.92431967,-10375969,5609615,Hiawatha,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2076
-93.2393143917181,44.9663720094644,0007XX 23RD AVE S,MP2021701020        ,1     ,2021/02/10 00:00:00+00,1619,2021/02/09 00:00:00+00,2021/02/10 16:19:00+00,1856,THEFT   ,OTHER THEFT                   ,7.0,2021/02/11 00:00:00+00,17543.0,-93.23931815,44.96637637,-10379353,5616229,Cedar Riverside,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2077
-93.2328914374366,45.032497473518,0019XX 36TH AVE NE,MP2021701021        ,2     ,2021/02/10 00:00:00+00,1659,2021/02/09 00:00:00+00,2021/02/10 16:59:00+00,2230,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/11 00:00:00+00,20775.0,-93.23289603,45.03250337,-10378638,5626639,Waite Park,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2078
-93.2612782004148,44.97889787476979,,MP2021701024        ,1     ,2021/02/10 00:00:00+00,1726,2021/02/10 00:00:00+00,2021/02/10 17:26:00+00,650,THEFT   ,OTHER THEFT                   ,7.0,2021/02/11 00:00:00+00,,-93.26129,44.9789,-10381798,5618200,Downtown West,2021/02/11 00:00:00+00,2021/02/12 07:02:38+00,2079
-93.3044781824281,44.9887908022454,0010XX MORGAN AVE N,MP202111182         ,4     ,2021/01/16 00:00:00+00,1857,2021/01/11 00:00:00+00,2021/01/16 18:57:00+00,1718,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/01/18 00:00:00+00,19615.0,-93.30447985,44.98879259,-10386607,5619757,Near - North,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2080
-93.2650870572195,44.923327272374294,,MP202111239         ,3     ,2021/01/16 00:00:00+00,1732,2021/01/16 00:00:00+00,2021/01/16 17:32:00+00,1130,CSCR    ,CSC - RAPE                    ,3.0,2021/01/18 00:00:00+00,,-93.26509,44.92333,-10382222,5609459,Regina,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2081
-93.24280883817329,44.959145037715594,0020XX 24TH ST E,MP202111421         ,3     ,2021/01/17 00:00:00+00,134,2021/01/16 00:00:00+00,2021/01/17 01:34:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,15505.0,-93.24281569,44.95914845,-10379742,5615092,Seward,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2082
-93.2626346564938,44.95194258508229,0027XX ELLIOT AVE ,MP202111440         ,3     ,2021/01/17 00:00:00+00,1429,2021/01/16 00:00:00+00,2021/01/17 14:29:00+00,2216,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/01/18 00:00:00+00,25591.0,-93.26263583,44.95194626,-10381949,5613959,Phillips West,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2083
-93.262625673341,44.944726512112894,,MP202111453         ,3     ,2021/01/16 00:00:00+00,2223,2021/01/16 00:00:00+00,2021/01/16 22:23:00+00,2223,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/01/18 00:00:00+00,,-93.26263,44.94473,-10381948,5612824,Powderhorn Park,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2084
-93.27013558911621,44.9350549161249,0037XX 4TH AVE S,MP202111643         ,3     ,2021/01/17 00:00:00+00,332,2021/01/17 00:00:00+00,2021/01/17 03:32:00+00,300,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/01/18 00:00:00+00,12371.0,-93.27014082,44.935055600000005,-10382784,5611303,Central,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2085
-93.2702433869503,44.9440716165396,0032XX 4TH AVE S,MP202111677         ,3     ,2021/01/17 00:00:00+00,545,2021/01/17 00:00:00+00,2021/01/17 05:45:00+00,422,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/01/18 00:00:00+00,11904.0,-93.27024820000001,44.944073700000004,-10382796,5612721,Central,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2086
-93.2696055830986,44.9197016485462,0004XX 46TH ST E,MP202111695         ,3     ,2021/01/17 00:00:00+00,832,2021/01/17 00:00:00+00,2021/01/17 08:32:00+00,659,CARJCK  ,ROBBERY INCLUDING AUTO THEFT  ,,2021/01/18 00:00:00+00,12980.0,-93.26960769,44.9197048,-10382725,5608889,Regina,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2087
-93.2422788321557,44.9386287002053,0035XX 21ST AVE S,MP202111708         ,3     ,2021/01/17 00:00:00+00,804,2021/01/17 00:00:00+00,2021/01/17 08:04:00+00,800,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,20673.0,-93.24228094,44.938634,-10379683,5611865,Corcoran,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2088
-93.25418150967029,44.96092485139771,0014XX 22ND ST E,MP202111726         ,3     ,2021/01/17 00:00:00+00,859,2021/01/16 00:00:00+00,2021/01/17 08:59:00+00,1800,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/18 00:00:00+00,21470.0,-93.25418333,44.96092952,-10381008,5615372,Ventura Village,2021/01/19 00:00:00+00,2021/01/20 07:00:39+00,2089
-93.2925755049135,45.0020485866578,0022XX DUPONT AVE N,MP202111730         ,4     ,2021/01/17 00:00:00+00,918,2021/01/17 00:00:00+00,2021/01/17 09:18:00+00,745,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/18 00:00:00+00,15950.0,-93.29258139,45.00205048,-10385282,5621844,Hawthorne,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2090
-93.2164792171958,44.9080917525424,0052XX 39TH AVE S,MP202111738         ,3     ,2021/01/17 00:00:00+00,1100,2021/01/16 00:00:00+00,2021/01/17 11:00:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,22566.0,-93.21648789,44.90809461,-10376811,5607064,Minnehaha,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2091
-93.27659447600901,44.952832610527004,0027XX 1ST AVE S,MP202111740         ,5     ,2021/01/17 00:00:00+00,1047,2021/01/17 00:00:00+00,2021/01/17 10:47:00+00,930,THEFT   ,OTHER THEFT                   ,7.0,2021/01/18 00:00:00+00,16216.0,-93.27660134,44.95283819,-10383503,5614099,Whittier,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2092
-93.25628356743509,44.95120512497189,0028XX 13TH AVE S,MP202111762         ,3     ,2021/01/17 00:00:00+00,1040,2021/01/17 00:00:00+00,2021/01/17 10:40:00+00,1035,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,25738.0,-93.25629147,44.95120513,-10381242,5613843,Midtown Phillips,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2093
-93.2351462087998,44.9483696297395,0025XX LAKE ST E,MP202111784         ,3     ,2021/01/17 00:00:00+00,1139,2021/01/17 00:00:00+00,2021/01/17 11:39:00+00,1139,THEFT   ,OTHER THEFT                   ,7.0,2021/01/18 00:00:00+00,19097.0,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2094
-93.27274070344009,44.961795668690996,0020XX 3RD AVE S,MP202111788         ,5     ,2021/01/17 00:00:00+00,1206,2021/01/17 00:00:00+00,2021/01/17 12:06:00+00,1133,THEFT   ,OTHER THEFT                   ,7.0,2021/01/18 00:00:00+00,16826.0,-93.27274189,44.96179589,-10383074,5615509,Whittier,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2095
-93.26628181654729,44.9296493040814,0040XX OAKLAND AVE ,MP202111793         ,3     ,2021/01/17 00:00:00+00,1321,2020/12/17 00:00:00+00,2021/01/17 13:21:00+00,2000,THEFT   ,OTHER THEFT                   ,7.0,2021/01/18 00:00:00+00,11675.0,-93.2662832,44.92964938,-10382355,5610453,Bryant,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2096
-93.2943272197176,45.013125091834205,,MP202111803         ,4     ,2021/01/17 00:00:00+00,1200,2021/01/16 00:00:00+00,2021/01/17 12:00:00+00,2130,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/01/18 00:00:00+00,,-93.29433,45.01313,-10385477,5623588,Folwell,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2097
-93.2406349151857,44.971017893082106,0021XX WEST RIVER PKWY ,MP202111818         ,1     ,2021/01/17 00:00:00+00,1404,2021/01/17 00:00:00+00,2021/01/17 14:04:00+00,1239,DASLT2  ,2ND DEG DOMES ASLT            ,5.0,2021/01/17 00:00:00+00,22395.0,-93.24063836,44.97102187,-10379500,5616960,University of Minnesota,2021/01/20 00:00:00+00,2021/01/21 07:00:56+00,2098
-93.2957285915608,44.94880831417029,0029XX FREMONT AVE S,MP202111845         ,5     ,2021/01/17 00:00:00+00,1525,2021/01/17 00:00:00+00,2021/01/17 15:25:00+00,1400,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/01/18 00:00:00+00,17307.0,-93.29573677,44.94880987,-10385633,5613466,Lowry Hill East,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2099
-93.2278968044569,44.9736552655706,0007XX WASHINGTON AVE SE,MP202111868         ,2     ,2021/01/17 00:00:00+00,1400,2021/01/16 00:00:00+00,2021/01/17 14:00:00+00,2200,TFPER   ,THEFT FROM PERSON SNATCH/GRAB ,7.0,2021/01/18 00:00:00+00,21339.0,-93.22790293,44.97366129,-10378082,5617375,University of Minnesota,2021/01/27 00:00:00+00,2021/01/28 07:02:13+00,2100
-93.241182887509,44.9007174556403,0056XX 22ND AVE S,MP202111878         ,3     ,2021/01/17 00:00:00+00,1510,2021/01/15 00:00:00+00,2021/01/17 15:10:00+00,1400,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/01/18 00:00:00+00,14414.0,-93.24118293,44.90072215,-10379561,5605905,Wenonah,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2101
-93.2591941089556,44.989496013193396,0002XX 2ND ST NE,MP202111901         ,2     ,2021/01/17 00:00:00+00,1630,2021/01/17 00:00:00+00,2021/01/17 16:30:00+00,1200,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/01/18 00:00:00+00,16192.0,-93.25919616,44.98950031,-10381566,5619868,St. Anthony West,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2102
-93.26663215950809,44.995175503929794,,MP202111903         ,2     ,2021/01/17 00:00:00+00,1630,2021/01/17 00:00:00+00,2021/01/17 16:30:00+00,1400,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,,-93.26664,44.99518,-10382394,5620762,St. Anthony West,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2103
-93.2288310523524,45.003636519944,0015XX NEW BRIGHTON BLVD ,MP202111920         ,2     ,2021/01/17 00:00:00+00,1736,2021/01/17 00:00:00+00,2021/01/17 17:36:00+00,1650,SHOPLF  ,SHOPLIFTING                   ,7.0,2021/01/18 00:00:00+00,21511.0,-93.22883412,45.00363907,-10378186,5622094,Northeast Park,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2104
-93.24031152168341,45.01861174135821,0013XX 28TH AVE NE,MP202111954         ,2     ,2021/01/17 00:00:00+00,1758,2021/01/14 00:00:00+00,2021/01/17 17:58:00+00,0,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/18 00:00:00+00,10694.0,-93.24031448,45.01861309,-10379464,5624452,Audubon Park,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2105
-93.30001355546601,45.01318224714289,0016XX LOWRY AVE N,MP202111959         ,4     ,2021/01/17 00:00:00+00,1956,2021/01/17 00:00:00+00,2021/01/17 19:56:00+00,1756,CSCR    ,CSC - RAPE                    ,3.0,2021/01/18 00:00:00+00,10373.0,-93.30001458,45.01318779,-10386110,5623597,Jordan,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2106
-93.256912388134,45.0052371121535,0006XX 17TH AVE NE,MP202111982         ,2     ,2021/01/17 00:00:00+00,1928,2021/01/17 00:00:00+00,2021/01/17 19:28:00+00,1920,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/01/18 00:00:00+00,15299.0,-93.25691714,45.00524333,-10381312,5622346,Logan Park,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2107
-93.26514095613649,44.9546316912399,0026XX PARK AVE ,MP202112012         ,3     ,2021/01/17 00:00:00+00,2051,2021/01/14 00:00:00+00,2021/01/17 20:51:00+00,2200,CSCR    ,CSC - RAPE                    ,3.0,2021/01/18 00:00:00+00,17508.0,-93.26514633,44.95463611,-10382228,5614382,Phillips West,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2108
-93.28022366975691,44.973540876027,0012XX HARMON PL ,MP202112021         ,1     ,2021/01/17 00:00:00+00,1933,2021/01/17 00:00:00+00,2021/01/17 19:33:00+00,1930,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,16657.0,-93.28023231,44.97354094,-10383907,5617357,Loring Park,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2109
-93.29313246038971,44.9564370724295,0025XX DUPONT AVE S,MP202112022         ,5     ,2021/01/17 00:00:00+00,1936,2021/01/17 00:00:00+00,2021/01/17 19:36:00+00,1935,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/01/18 00:00:00+00,17937.0,-93.29313277,44.95643709,-10385344,5614666,Lowry Hill East,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2110
-93.28814681056281,44.943817286147606,0032XX LYNDALE AVE S,MP202112030         ,5     ,2021/01/17 00:00:00+00,2121,2021/01/17 00:00:00+00,2021/01/17 21:21:00+00,1945,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/01/18 00:00:00+00,22068.0,-93.28814729,44.94382029,-10384789,5612681,Lyndale,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2111
-93.2853889826406,44.9791520496996,0001XX GLENWOOD AVE ,MP202112060         ,1     ,2021/01/17 00:00:00+00,2032,2021/01/17 00:00:00+00,2021/01/17 20:32:00+00,1952,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/01/18 00:00:00+00,19660.0,-93.28539129,44.97915602,-10384482,5618240,North Loop,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2112
-93.2473183808996,44.92780492003679,0041XX CEDAR AVE S,MP202112063         ,3     ,2021/01/17 00:00:00+00,2039,2021/01/17 00:00:00+00,2021/01/17 20:39:00+00,2039,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,12017.0,-93.24732578,44.92781003,-10380244,5610163,Bancroft,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2113
-93.28951224979471,45.001483271784494,,MP202112120         ,4     ,2021/01/17 00:00:00+00,2220,2021/01/17 00:00:00+00,2021/01/17 22:20:00+00,2150,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/01/18 00:00:00+00,,-93.28952,45.001490000000004,-10384941,5621755,Hawthorne,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2114
-93.2511901197741,44.9528453250762,0027XX 16TH AVE S,MP202112121         ,3     ,2021/01/17 00:00:00+00,2307,2021/01/17 00:00:00+00,2021/01/17 23:07:00+00,2307,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,22832.0,-93.25119502,44.95285013,-10380675,5614101,East Phillips,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2115
-93.2704140668543,44.9875963711175,00005X 4TH AVE N,MP202112129         ,1     ,2021/01/17 00:00:00+00,2351,2021/01/17 00:00:00+00,2021/01/17 23:51:00+00,2351,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,19845.0,-93.27042264,44.98760099,-10382815,5619569,North Loop,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2116
-93.25249267693609,44.949215206877,0029XX BLOOMINGTON AVE ,MP202112161         ,3     ,2021/01/17 00:00:00+00,2332,2021/01/17 00:00:00+00,2021/01/17 23:32:00+00,2332,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/01/18 00:00:00+00,16859.0,-93.25249426,44.94921546,-10380820,5613530,Midtown Phillips,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2117
-93.25616678644809,44.9674461254395,,MP202112201         ,1     ,2021/01/18 00:00:00+00,227,2021/01/18 00:00:00+00,2021/01/18 02:27:00+00,100,ASLT4   ,ASLT4-LESS THAN SUBST HARM    ,5.0,2021/01/18 00:00:00+00,,-93.25617,44.96745,-10381229,5616398,Elliot Park,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2118
-93.25204351929399,44.89793673746139,0015XX 58TH ST E,MP202112272         ,3     ,2021/01/18 00:00:00+00,619,2021/01/18 00:00:00+00,2021/01/18 06:19:00+00,600,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,14447.0,-93.25204912,44.89793799,-10380770,5605468,Diamond Lake,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2119
-93.2498695963065,44.89793673746139,0016XX 58TH ST E,MP202112274         ,3     ,2021/01/18 00:00:00+00,643,2021/01/18 00:00:00+00,2021/01/18 06:43:00+00,600,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,14446.0,-93.24987175,44.89794255,-10380528,5605468,Diamond Lake,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2120
-93.216973290602,44.92059853468639,0045XX SNELLING AVE ,MP202112298         ,3     ,2021/01/18 00:00:00+00,749,2021/01/18 00:00:00+00,2021/01/18 07:49:00+00,745,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/01/18 00:00:00+00,13837.0,-93.21697928,44.92060354,-10376866,5609030,Hiawatha,2021/01/18 00:00:00+00,2021/01/19 07:00:20+00,2121
